utterance,coded_word,spatial_or_not,session_id,line,is_candidate
and and this is the car that's most goodest in all of the land.,and,0,93,28,False
and and this is the car that's most goodest in all of the land.,this,0,93,28,False
and and this is the car that's most goodest in all of the land.,is,0,93,28,False
and and this is the car that's most goodest in all of the land.,the,0,93,28,False
and and this is the car that's most goodest in all of the land.,car,0,93,28,False
and and this is the car that's most goodest in all of the land.,that's,0,93,28,False
and and this is the car that's most goodest in all of the land.,most,0,93,28,False
and and this is the car that's most goodest in all of the land.,goodest,0,93,28,True
and and this is the car that's most goodest in all of the land.,in,1,93,28,True
and and this is the car that's most goodest in all of the land.,all,0,93,28,True
and and this is the car that's most goodest in all of the land.,of,0,93,28,False
and and this is the car that's most goodest in all of the land.,the,0,93,28,False
and and this is the car that's most goodest in all of the land.,land,0,93,28,True
this is a cool fidget spinner.,this,0,93,29,False
this is a cool fidget spinner.,is,0,93,29,False
this is a cool fidget spinner.,a,0,93,29,False
this is a cool fidget spinner.,cool,0,93,29,False
this is a cool fidget spinner.,fidget,0,93,29,False
this is a cool fidget spinner.,spinner,0,93,29,True
and uh we also umm .,and,0,93,30,False
and uh we also umm .,uh,0,93,30,False
and uh we also umm .,we,0,93,30,False
and uh we also umm .,also,0,93,30,False
and uh we also umm .,umm,0,93,30,False
went to the fort place.,went,0,93,31,False
went to the fort place.,to,1,93,31,True
went to the fort place.,the,0,93,31,False
went to the fort place.,fort,0,93,31,False
went to the fort place.,place,1,93,31,True
uh huh.,uh,0,93,32,False
uh huh.,huh,0,93,32,False
ooh and I also have a baby!,ooh,0,93,33,False
ooh and I also have a baby!,and,0,93,33,False
ooh and I also have a baby!,i,0,93,33,False
ooh and I also have a baby!,also,0,93,33,False
ooh and I also have a baby!,have,0,93,33,False
ooh and I also have a baby!,a,0,93,33,False
ooh and I also have a baby!,baby,0,93,33,False
we can't see your baby G_name.,we,0,93,34,False
we can't see your baby G_name.,can't,0,93,34,False
we can't see your baby G_name.,see,0,93,34,False
we can't see your baby G_name.,your,0,93,34,False
we can't see your baby G_name.,baby,0,93,34,False
we can't see your baby G_name.,g,0,93,34,False
we can't see your baby G_name.,name,0,93,34,False
and we also played with toys .,and,0,93,35,False
and we also played with toys .,we,0,93,35,False
and we also played with toys .,also,0,93,35,False
and we also played with toys .,played,0,93,35,False
and we also played with toys .,with,0,93,35,True
and we also played with toys .,toys,0,93,35,False
are you still talking?,are,0,93,36,False
are you still talking?,you,0,93,36,False
are you still talking?,still,0,93,36,False
are you still talking?,talking,0,93,36,False
yes.,yes,0,93,37,False
oh and then we had so much fun in the land of tinker lab!,oh,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,and,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,then,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,we,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,had,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,so,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,much,0,93,38,True
oh and then we had so much fun in the land of tinker lab!,fun,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,in,1,93,38,True
oh and then we had so much fun in the land of tinker lab!,the,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,land,0,93,38,True
oh and then we had so much fun in the land of tinker lab!,of,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,tinker,0,93,38,False
oh and then we had so much fun in the land of tinker lab!,lab,0,93,38,False
tell me about what we did.,tell,0,94,14,False
tell me about what we did.,me,0,94,14,False
tell me about what we did.,about,0,94,14,True
tell me about what we did.,what,0,94,14,False
tell me about what we did.,we,0,94,14,False
tell me about what we did.,did,0,94,14,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,well,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,we,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,went,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,there,1,94,15,True
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,and,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,we,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,cleaned,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,up,0,94,15,True
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,a,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,little,0,94,15,True
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,bit,0,94,15,True
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,because,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,some,0,94,15,True
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,kids,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,were,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,throwing,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,things,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,around,1,94,15,True
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,and,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,i,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,thought,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,that,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,was,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,really,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,not,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,xxx,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,to,0,94,15,True
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,the,0,94,15,False
well we went there and we cleaned up a little bit because some kids were throwing things around and I thought that was really not xxx to the environment.,environment,0,94,15,True
very true.,very,0,94,18,False
very true.,true,0,94,18,False
what were your thoughts about the tinkering lab?,what,0,94,19,False
what were your thoughts about the tinkering lab?,were,0,94,19,False
what were your thoughts about the tinkering lab?,your,0,94,19,False
what were your thoughts about the tinkering lab?,thoughts,0,94,19,False
what were your thoughts about the tinkering lab?,about,0,94,19,True
what were your thoughts about the tinkering lab?,the,0,94,19,False
what were your thoughts about the tinkering lab?,tinkering,0,94,19,False
what were your thoughts about the tinkering lab?,lab,0,94,19,False
I thought it was really messy and disorganized in the museum today.,i,0,94,20,False
I thought it was really messy and disorganized in the museum today.,thought,0,94,20,False
I thought it was really messy and disorganized in the museum today.,it,0,94,20,False
I thought it was really messy and disorganized in the museum today.,was,0,94,20,False
I thought it was really messy and disorganized in the museum today.,really,0,94,20,False
I thought it was really messy and disorganized in the museum today.,messy,0,94,20,False
I thought it was really messy and disorganized in the museum today.,and,0,94,20,False
I thought it was really messy and disorganized in the museum today.,disorganized,0,94,20,False
I thought it was really messy and disorganized in the museum today.,in,1,94,20,True
I thought it was really messy and disorganized in the museum today.,the,0,94,20,False
I thought it was really messy and disorganized in the museum today.,museum,0,94,20,False
I thought it was really messy and disorganized in the museum today.,today,0,94,20,False
but my girls organized it and it looks good.,but,0,94,21,False
but my girls organized it and it looks good.,my,0,94,21,False
but my girls organized it and it looks good.,girls,0,94,21,False
but my girls organized it and it looks good.,organized,0,94,21,False
but my girls organized it and it looks good.,it,0,94,21,False
but my girls organized it and it looks good.,and,0,94,21,False
but my girls organized it and it looks good.,it,0,94,21,False
but my girls organized it and it looks good.,looks,0,94,21,False
but my girls organized it and it looks good.,good,0,94,21,True
it was fun.,it,0,94,22,False
it was fun.,was,0,94,22,False
it was fun.,fun,0,94,22,False
it was what do you wanna say?,it,0,94,23,False
it was what do you wanna say?,was,0,94,23,False
it was what do you wanna say?,what,0,94,23,False
it was what do you wanna say?,do,0,94,23,False
it was what do you wanna say?,you,0,94,23,False
it was what do you wanna say?,wanna,0,94,23,False
it was what do you wanna say?,say,0,94,23,False
um well I built a lot of things.,um,0,94,24,False
um well I built a lot of things.,well,0,94,24,False
um well I built a lot of things.,i,0,94,24,False
um well I built a lot of things.,built,0,94,24,False
um well I built a lot of things.,a,0,94,24,False
um well I built a lot of things.,lot,0,94,24,True
um well I built a lot of things.,of,0,94,24,False
um well I built a lot of things.,things,0,94,24,False
it was super fun.,it,0,94,25,False
it was super fun.,was,0,94,25,False
it was super fun.,super,0,94,25,False
it was super fun.,fun,0,94,25,False
we picked up some and then there's this cool xxx.,we,0,94,26,False
we picked up some and then there's this cool xxx.,picked,0,94,26,False
we picked up some and then there's this cool xxx.,up,1,94,26,True
we picked up some and then there's this cool xxx.,some,0,94,26,True
we picked up some and then there's this cool xxx.,and,0,94,26,False
we picked up some and then there's this cool xxx.,then,0,94,26,False
we picked up some and then there's this cool xxx.,there's,0,94,26,False
we picked up some and then there's this cool xxx.,this,0,94,26,False
we picked up some and then there's this cool xxx.,cool,0,94,26,False
we picked up some and then there's this cool xxx.,xxx,0,94,26,False
and we got to whisper it to each other.,and,0,94,27,False
and we got to whisper it to each other.,we,0,94,27,False
and we got to whisper it to each other.,got,0,94,27,True
and we got to whisper it to each other.,to,0,94,27,True
and we got to whisper it to each other.,whisper,0,94,27,False
and we got to whisper it to each other.,it,0,94,27,False
and we got to whisper it to each other.,to,0,94,27,True
and we got to whisper it to each other.,each,0,94,27,False
and we got to whisper it to each other.,other,0,94,27,False
I see.,i,0,94,28,False
I see.,see,0,94,28,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,in,1,102,16,True
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,the,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,tinkering,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,we,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,made,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,um,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,noise,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,makers,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,and,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,uh,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,um,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,picture,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,jars,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,by,0,102,16,True
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,combining,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,different,0,102,16,False
in the tinkering we made um noise makers and uh um picture jars by combining different parts.,parts,0,102,16,True
yea.,yea,0,102,18,False
"and xxx and xxx had a lot fun,, right guys?",and,0,102,19,False
"and xxx and xxx had a lot fun,, right guys?",xxx,0,102,19,False
"and xxx and xxx had a lot fun,, right guys?",and,0,102,19,False
"and xxx and xxx had a lot fun,, right guys?",xxx,0,102,19,False
"and xxx and xxx had a lot fun,, right guys?",had,0,102,19,False
"and xxx and xxx had a lot fun,, right guys?",a,0,102,19,False
"and xxx and xxx had a lot fun,, right guys?",lot,0,102,19,True
"and xxx and xxx had a lot fun,, right guys?",fun,0,102,19,False
"and xxx and xxx had a lot fun,, right guys?",right,0,102,19,True
"and xxx and xxx had a lot fun,, right guys?",guys,0,102,19,False
yea.,yea,0,102,20,False
yea.,yea,0,102,21,False
and xxx was awesome with new things he as doing.,and,0,102,22,False
and xxx was awesome with new things he as doing.,xxx,0,102,22,False
and xxx was awesome with new things he as doing.,was,0,102,22,False
and xxx was awesome with new things he as doing.,awesome,0,102,22,False
and xxx was awesome with new things he as doing.,with,0,102,22,True
and xxx was awesome with new things he as doing.,new,0,102,22,False
and xxx was awesome with new things he as doing.,things,0,102,22,False
and xxx was awesome with new things he as doing.,he,0,102,22,False
and xxx was awesome with new things he as doing.,as,0,102,22,False
and xxx was awesome with new things he as doing.,doing,0,102,22,False
right?,right,0,102,23,True
yup.,yup,0,102,24,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,well,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,in,1,104,13,True
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,the,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,tinkering,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,place,1,104,13,True
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,i,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,got,0,104,13,True
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,upset,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,a,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,couple,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,of,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,times,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,because,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,my,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,boat,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,wouldn't,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,really,0,104,13,False
well in the tinkering place I got upset a couple of times because my boat wouldn't really go.,go,0,104,13,True
and I was like oh I should put wheels on it.,and,0,104,15,False
and I was like oh I should put wheels on it.,i,0,104,15,False
and I was like oh I should put wheels on it.,was,0,104,15,False
and I was like oh I should put wheels on it.,like,0,104,15,False
and I was like oh I should put wheels on it.,oh,0,104,15,False
and I was like oh I should put wheels on it.,i,0,104,15,False
and I was like oh I should put wheels on it.,should,0,104,15,False
and I was like oh I should put wheels on it.,put,0,104,15,True
and I was like oh I should put wheels on it.,wheels,0,104,15,False
and I was like oh I should put wheels on it.,on,1,104,15,True
and I was like oh I should put wheels on it.,it,0,104,15,False
but then I was like there is no wheels.,but,0,104,16,False
but then I was like there is no wheels.,then,0,104,16,False
but then I was like there is no wheels.,i,0,104,16,False
but then I was like there is no wheels.,was,0,104,16,False
but then I was like there is no wheels.,like,0,104,16,False
but then I was like there is no wheels.,there,0,104,16,True
but then I was like there is no wheels.,is,0,104,16,False
but then I was like there is no wheels.,no,0,104,16,False
but then I was like there is no wheels.,wheels,0,104,16,False
it would've been a cool boat!,it,0,104,17,False
it would've been a cool boat!,would've,0,104,17,False
it would've been a cool boat!,been,0,104,17,False
it would've been a cool boat!,a,0,104,17,False
it would've been a cool boat!,cool,0,104,17,False
it would've been a cool boat!,boat,0,104,17,False
yea it would've been a cool boat.,yea,0,104,18,False
yea it would've been a cool boat.,it,0,104,18,False
yea it would've been a cool boat.,would've,0,104,18,False
yea it would've been a cool boat.,been,0,104,18,False
yea it would've been a cool boat.,a,0,104,18,False
yea it would've been a cool boat.,cool,0,104,18,False
yea it would've been a cool boat.,boat,0,104,18,False
it still is only my sail broke.,it,0,104,19,False
it still is only my sail broke.,still,0,104,19,False
it still is only my sail broke.,is,0,104,19,False
it still is only my sail broke.,only,0,104,19,False
it still is only my sail broke.,my,0,104,19,False
it still is only my sail broke.,sail,0,104,19,False
it still is only my sail broke.,broke,0,104,19,False
yea but we can fix it.,yea,0,104,20,False
yea but we can fix it.,but,0,104,20,False
yea but we can fix it.,we,0,104,20,False
yea but we can fix it.,can,0,104,20,False
yea but we can fix it.,fix,0,104,20,False
yea but we can fix it.,it,0,104,20,False
oh!,oh,0,104,21,False
not not the whole sail.,not,0,104,22,False
not not the whole sail.,not,0,104,22,False
not not the whole sail.,the,0,104,22,False
not not the whole sail.,whole,1,104,22,True
not not the whole sail.,sail,0,104,22,False
but the the just the stick.,but,0,104,23,False
but the the just the stick.,the,0,104,23,False
but the the just the stick.,the,0,104,23,False
but the the just the stick.,just,0,104,23,False
but the the just the stick.,the,0,104,23,False
but the the just the stick.,stick,0,104,23,False
the xxx.,the,0,104,24,False
the xxx.,xxx,0,104,24,False
I am very sad.,i,0,104,25,False
I am very sad.,am,0,104,25,False
I am very sad.,very,0,104,25,False
I am very sad.,sad,0,104,25,False
aw.,aw,0,104,26,False
we can fix it at home though.,we,0,104,27,False
we can fix it at home though.,can,0,104,27,False
we can fix it at home though.,fix,0,104,27,False
we can fix it at home though.,it,0,104,27,False
we can fix it at home though.,at,1,104,27,True
we can fix it at home though.,home,0,104,27,False
we can fix it at home though.,though,0,104,27,False
yes.,yes,0,104,28,False
you made a really good boat.,you,0,104,29,False
you made a really good boat.,made,0,104,29,False
you made a really good boat.,a,0,104,29,False
you made a really good boat.,really,0,104,29,False
you made a really good boat.,good,0,104,29,True
you made a really good boat.,boat,0,104,29,False
I like that you thought to put a seat in there too.,i,0,104,30,False
I like that you thought to put a seat in there too.,like,0,104,30,False
I like that you thought to put a seat in there too.,that,0,104,30,False
I like that you thought to put a seat in there too.,you,0,104,30,False
I like that you thought to put a seat in there too.,thought,0,104,30,False
I like that you thought to put a seat in there too.,to,0,104,30,True
I like that you thought to put a seat in there too.,put,0,104,30,True
I like that you thought to put a seat in there too.,a,0,104,30,False
I like that you thought to put a seat in there too.,seat,0,104,30,False
I like that you thought to put a seat in there too.,in,1,104,30,True
I like that you thought to put a seat in there too.,there,1,104,30,True
I like that you thought to put a seat in there too.,too,0,104,30,False
so the little people have a place to sit.,so,0,104,32,False
so the little people have a place to sit.,the,0,104,32,False
so the little people have a place to sit.,little,1,104,32,True
so the little people have a place to sit.,people,0,104,32,False
so the little people have a place to sit.,have,0,104,32,False
so the little people have a place to sit.,a,0,104,32,False
so the little people have a place to sit.,place,1,104,32,True
so the little people have a place to sit.,to,0,104,32,True
so the little people have a place to sit.,sit,0,104,32,True
so do you want to talk about your creation ?,so,0,104,34,False
so do you want to talk about your creation ?,do,0,104,34,False
so do you want to talk about your creation ?,you,0,104,34,False
so do you want to talk about your creation ?,want,0,104,34,False
so do you want to talk about your creation ?,to,0,104,34,True
so do you want to talk about your creation ?,talk,0,104,34,False
so do you want to talk about your creation ?,about,0,104,34,True
so do you want to talk about your creation ?,your,0,104,34,False
so do you want to talk about your creation ?,creation,0,104,34,False
um well I had fun helping you.,um,0,104,35,False
um well I had fun helping you.,well,0,104,35,False
um well I had fun helping you.,i,0,104,35,False
um well I had fun helping you.,had,0,104,35,False
um well I had fun helping you.,fun,0,104,35,False
um well I had fun helping you.,helping,0,104,35,False
um well I had fun helping you.,you,0,104,35,False
I think you came up with great ideas.,i,0,104,36,False
I think you came up with great ideas.,think,0,104,36,False
I think you came up with great ideas.,you,0,104,36,False
I think you came up with great ideas.,came,0,104,36,False
I think you came up with great ideas.,up,0,104,36,True
I think you came up with great ideas.,with,0,104,36,True
I think you came up with great ideas.,great,0,104,36,False
I think you came up with great ideas.,ideas,0,104,36,False
I had fun helping.,i,0,104,37,False
I had fun helping.,had,0,104,37,False
I had fun helping.,fun,0,104,37,False
I had fun helping.,helping,0,104,37,False
the ideas were all yours.,the,0,104,38,False
the ideas were all yours.,ideas,0,104,38,False
the ideas were all yours.,were,0,104,38,False
the ideas were all yours.,all,0,104,38,True
the ideas were all yours.,yours,0,104,38,False
the plan and how to build were all yours.,the,0,104,39,False
the plan and how to build were all yours.,plan,0,104,39,False
the plan and how to build were all yours.,and,0,104,39,False
the plan and how to build were all yours.,how,0,104,39,False
the plan and how to build were all yours.,to,0,104,39,True
the plan and how to build were all yours.,build,0,104,39,True
the plan and how to build were all yours.,were,0,104,39,False
the plan and how to build were all yours.,all,0,104,39,True
the plan and how to build were all yours.,yours,0,104,39,False
and it turned out really cool.,and,0,104,40,False
and it turned out really cool.,it,0,104,40,False
and it turned out really cool.,turned,0,104,40,True
and it turned out really cool.,out,0,104,40,True
and it turned out really cool.,really,0,104,40,False
and it turned out really cool.,cool,0,104,40,False
well ...,well,0,104,41,False
Im proud of you .,im,0,104,42,False
Im proud of you .,proud,0,104,42,False
Im proud of you .,of,0,104,42,False
Im proud of you .,you,0,104,42,False
we had a blast I think.,we,0,104,43,False
we had a blast I think.,had,0,104,43,False
we had a blast I think.,a,0,104,43,False
we had a blast I think.,blast,0,104,43,False
we had a blast I think.,i,0,104,43,False
we had a blast I think.,think,0,104,43,False
I think so too.,i,0,104,44,False
I think so too.,think,0,104,44,False
I think so too.,so,0,104,44,False
I think so too.,too,0,104,44,False
well I loved the tinkering lab because the girls each made their own thing.,well,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,i,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,loved,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,the,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,tinkering,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,lab,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,because,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,the,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,girls,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,each,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,made,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,their,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,own,0,105,13,False
well I loved the tinkering lab because the girls each made their own thing.,thing,0,105,13,False
and tested it in the wind tunnel.,and,0,105,15,False
and tested it in the wind tunnel.,tested,0,105,15,False
and tested it in the wind tunnel.,it,0,105,15,False
and tested it in the wind tunnel.,in,1,105,15,True
and tested it in the wind tunnel.,the,0,105,15,False
and tested it in the wind tunnel.,wind,0,105,15,False
and tested it in the wind tunnel.,tunnel,0,105,15,True
what did you like about it xxx ?,what,0,105,16,False
what did you like about it xxx ?,did,0,105,16,False
what did you like about it xxx ?,you,0,105,16,False
what did you like about it xxx ?,like,0,105,16,False
what did you like about it xxx ?,about,0,105,16,True
what did you like about it xxx ?,it,0,105,16,False
what did you like about it xxx ?,xxx,0,105,16,False
I liked the xxx.,i,0,105,17,False
I liked the xxx.,liked,0,105,17,False
I liked the xxx.,the,0,105,17,False
I liked the xxx.,xxx,0,105,17,False
oh yea?,oh,0,105,18,False
oh yea?,yea,0,105,18,False
and oh hey.,and,0,105,19,False
and oh hey.,oh,0,105,19,False
and oh hey.,hey,0,105,19,False
heres xxx right here!,heres,0,105,20,False
heres xxx right here!,xxx,0,105,20,False
heres xxx right here!,right,0,105,20,True
heres xxx right here!,here,1,105,20,True
this is xxx and it's ...,this,0,105,21,False
this is xxx and it's ...,is,0,105,21,False
this is xxx and it's ...,xxx,0,105,21,False
this is xxx and it's ...,and,0,105,21,False
this is xxx and it's ...,it's,0,105,21,False
and it was like woop woop.,and,0,105,24,False
and it was like woop woop.,it,0,105,24,False
and it was like woop woop.,was,0,105,24,False
and it was like woop woop.,like,0,105,24,False
and it was like woop woop.,woop,0,105,24,False
and it was like woop woop.,woop,0,105,24,False
and then xxx.,and,0,105,25,False
and then xxx.,then,0,105,25,False
and then xxx.,xxx,0,105,25,False
tree bird sky stars.,tree,0,105,26,False
tree bird sky stars.,bird,0,105,26,False
tree bird sky stars.,sky,0,105,26,True
tree bird sky stars.,stars,0,105,26,False
stars.,stars,0,105,27,False
and I made it to the stars xxx.,and,0,105,28,False
and I made it to the stars xxx.,i,0,105,28,False
and I made it to the stars xxx.,made,0,105,28,False
and I made it to the stars xxx.,it,0,105,28,False
and I made it to the stars xxx.,to,1,105,28,True
and I made it to the stars xxx.,the,0,105,28,False
and I made it to the stars xxx.,stars,0,105,28,False
and I made it to the stars xxx.,xxx,0,105,28,False
yea.,yea,0,105,29,False
cool.,cool,0,105,30,False
I built a person xxx.,i,0,107,13,False
I built a person xxx.,built,0,107,13,False
I built a person xxx.,a,0,107,13,False
I built a person xxx.,person,0,107,13,False
I built a person xxx.,xxx,0,107,13,False
and I built it right here.,and,0,107,14,False
and I built it right here.,i,0,107,14,False
and I built it right here.,built,0,107,14,False
and I built it right here.,it,0,107,14,False
and I built it right here.,right,0,107,14,True
and I built it right here.,here,1,107,14,True
and I put two bottle caps here.,and,0,107,16,False
and I put two bottle caps here.,i,0,107,16,False
and I put two bottle caps here.,put,0,107,16,True
and I put two bottle caps here.,two,0,107,16,False
and I put two bottle caps here.,bottle,0,107,16,False
and I put two bottle caps here.,caps,0,107,16,False
and I put two bottle caps here.,here,1,107,16,True
louder.,louder,0,107,17,False
and I and I ...,and,0,107,18,False
and I and I ...,i,0,107,18,False
and I and I ...,and,0,107,18,False
and I and I ...,i,0,107,18,False
okay.,okay,0,107,19,False
here I put a person.,here,1,107,20,True
here I put a person.,i,0,107,20,False
here I put a person.,put,0,107,20,True
here I put a person.,a,0,107,20,False
here I put a person.,person,0,107,20,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,and,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,then,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,one,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,cap,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,and,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,one,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,nail,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,it,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,and,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,here,1,107,22,True
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,and,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,they,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,both,0,107,22,True
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,xxx,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,in,1,107,22,True
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,the,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,middle,1,107,22,True
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,so,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,these,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,could,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,stick,0,107,22,False
and then one cap and one nail it and here and they both xxx in the middle so these could stick and ...,and,0,107,22,False
and what is this?,and,0,107,25,False
and what is this?,what,0,107,25,False
and what is this?,is,0,107,25,False
and what is this?,this,0,107,25,False
the spinner.,the,0,107,26,False
the spinner.,spinner,0,107,26,True
the spinner or the turbines or what is this?,the,0,107,27,False
the spinner or the turbines or what is this?,spinner,0,107,27,True
